process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-3000319,58.0,5289.0,15941.0,14.0,0.010847204039648402,0.8055555555555556,0.7510562388508122,0.021406163498800517,0.07448107157849562,0.01026622030653802
R-HSA-3222593,4.0,740.0,20503.0,55.0,0.005376344086021506,0.06779661016949153,0.9626795606046381,0.009962640099626403,0.00943551026795929,0.0028489207367788827
R-HSA-3223200,17.0,3470.0,17761.0,54.0,0.004875250932033267,0.23943661971830985,0.8345695239883579,0.009555930297920182,0.011838272847309145,0.0036043432375775287
R-HSA-3229089,17.0,3382.0,17850.0,53.0,0.005001471020888497,0.24285714285714285,0.8387475354426814,0.009801095416546557,0.013060284022585468,0.003639705384178169
R-HSA-3229102,20.0,3415.0,17814.0,53.0,0.005822416302765648,0.273972602739726,0.837198385128157,0.011402508551881414,0.01797336380015415,0.004132335286067537
R-HSA-3240295,3.0,354.0,20885.0,60.0,0.008403361344537815,0.047619047619047616,0.9805652051450569,0.014285714285714285,0.013093208027931867,0.0031796144950597288
R-HSA-3364026,18.0,2624.0,18606.0,54.0,0.006813020439061317,0.25,0.874284104778894,0.01326455416359617,0.022257204924282757,0.004283314995582519
R-HSA-3451147,16.0,3385.0,17865.0,36.0,0.004704498676859747,0.3076923076923077,0.8394047507276312,0.00926730379380249,0.019992531125202093,0.0032030312666674657
R-HSA-3640874,47.0,3709.0,17539.0,7.0,0.012513312034078808,0.8703703703703703,0.825556285794761,0.024671916010498687,0.09181136541041925,0.008159586236449167
R-HSA-3662335,5.0,903.0,20337.0,57.0,0.005506607929515419,0.08064516129032258,0.9549338090320157,0.010309278350515464,0.010168516215952307,0.0026979735506128142
R-HSA-375302,95.0,9242.0,11947.0,18.0,0.010174574274392204,0.8407079646017699,0.5652990329546521,0.020105820105820106,0.05922349279023792,0.008415828919115138
R-HSA-376419,38.0,3121.0,18131.0,12.0,0.01202912314023425,0.76,0.8529246080180265,0.023683390464319103,0.083486736051155,0.009759298317021365
R-HSA-3769447,23.0,3553.0,17664.0,62.0,0.006431767337807606,0.27058823529411763,0.8302976246361844,0.012564872985523083,0.01739500971208236,0.005004052857986936
R-HSA-3777129,67.0,21053.0,182.0,0.0,0.003172348484848485,1.0,0.01168904328232091,0.0063246330296880164,0.005214347923166398,0.00272050336868376
R-HSA-3782637,4.0,741.0,20499.0,58.0,0.005369127516778523,0.06451612903225806,0.9624917848089382,0.009913258983890954,0.008688281810577179,0.0026984659056940572
R-HSA-3782655,4.0,736.0,20504.0,58.0,0.005405405405405406,0.06451612903225806,0.962726504553563,0.009975062344139652,0.00878577795373051,0.002719319662829381
R-HSA-3785711,14.0,2978.0,18274.0,36.0,0.004679144385026738,0.28,0.8585109379400995,0.00920447074293228,0.019480081128634034,0.0032244752278441724
R-HSA-3788745,13.0,2776.0,18466.0,47.0,0.004661168877733955,0.21666666666666667,0.8674772321847714,0.009126009126009126,0.013508872100705161,0.0031240107943991597
R-HSA-3788748,13.0,2776.0,18466.0,47.0,0.004661168877733955,0.21666666666666667,0.8674772321847714,0.009126009126009126,0.013508872100705161,0.0031240107943991597
R-HSA-379044,1.0,1.0,21192.0,108.0,0.5,0.009174311926605505,0.9948831095671767,0.01801801801801802,0.06721074973198503,0.011622687036558624
R-HSA-379048,146.0,18302.0,2853.0,1.0,0.007914137033824806,0.9931972789115646,0.14078490282602574,0.015703146006991128,0.031122444814428354,0.008068729688916176
R-HSA-380073,23.0,290.0,20798.0,191.0,0.07348242811501597,0.10747663551401869,0.9774199605670829,0.08728652751423151,0.0776802793857749,0.020264722916357978
R-HSA-380272,61.0,5998.0,15234.0,9.0,0.01006766793200198,0.8714285714285714,0.7180076988076237,0.019905367922989064,0.07470897625854209,0.010225716161683928
R-HSA-380283,66.0,6036.0,15186.0,14.0,0.010816125860373648,0.825,0.7159891090038494,0.021352313167259787,0.0731372723964682,0.010335378802050658
R-HSA-380294,61.0,5998.0,15234.0,9.0,0.01006766793200198,0.8714285714285714,0.7180076988076237,0.019905367922989064,0.07470897625854209,0.010225716161683928
R-HSA-380303,61.0,5998.0,15234.0,9.0,0.01006766793200198,0.8714285714285714,0.7180076988076237,0.019905367922989064,0.07470897625854209,0.010225716161683928
R-HSA-380311,59.0,5326.0,15904.0,13.0,0.01095636025998143,0.8194444444444444,0.7493662566895127,0.02162360271211288,0.07592836414995464,0.010091400850941708
R-HSA-380316,74.0,6131.0,15077.0,20.0,0.011925866236905721,0.7872340425531915,0.711247770162426,0.023495792983013176,0.0726696981601363,0.010905034262445766
R-HSA-380455,59.0,5326.0,15904.0,13.0,0.01095636025998143,0.8194444444444444,0.7493662566895127,0.02162360271211288,0.07592836414995464,0.010091400850941708
R-HSA-380508,67.0,6044.0,15177.0,14.0,0.010963835706103747,0.8271604938271605,0.7156135574124496,0.021640826873385012,0.07379966240858207,0.01046114261652163
R-HSA-382096,39.0,3759.0,17492.0,12.0,0.010268562401263823,0.7647058823529411,0.822974368603887,0.020265003897116135,0.07505386559293924,0.007495125318089844
R-HSA-419166,44.0,11391.0,9857.0,10.0,0.0038478355924792306,0.8148148148148148,0.4647920383062623,0.007659500391678997,0.028106656498623567,0.0034571502825402538
R-HSA-427336,5.0,407.0,20822.0,68.0,0.012135922330097087,0.0684931506849315,0.9777016242606328,0.020618556701030927,0.020928714877214902,0.004461433677679125
R-HSA-427337,4.0,706.0,20537.0,55.0,0.005633802816901409,0.06779661016949153,0.9642756548680875,0.010403120936280884,0.010119429461330178,0.0029373861019693155
R-HSA-427383,13.0,3158.0,18085.0,46.0,0.004099653106275623,0.22033898305084745,0.8495915876443526,0.00804953560371517,0.010583085637266187,0.0029549265328412517
R-HSA-427514,13.0,2787.0,18454.0,48.0,0.004642857142857143,0.21311475409836064,0.8669139047976716,0.009087731562390773,0.012953318510495863,0.0031376068544183597
R-HSA-427527,13.0,2787.0,18454.0,48.0,0.004642857142857143,0.21311475409836064,0.8669139047976716,0.009087731562390773,0.012953318510495863,0.0031376068544183597
R-HSA-427528,13.0,2787.0,18454.0,48.0,0.004642857142857143,0.21311475409836064,0.8669139047976716,0.009087731562390773,0.012953318510495863,0.0031376068544183597
R-HSA-433672,13.0,1817.0,19412.0,60.0,0.007103825136612022,0.1780821917808219,0.9118862078678058,0.013662637940094589,0.0192884911802162,0.004406282692097009
R-HSA-4641256,47.0,3688.0,17562.0,5.0,0.012583668005354752,0.9038461538461539,0.8266359966200357,0.024821758648006335,0.09477292828511595,0.008218217650377316
R-HSA-4641260,47.0,4488.0,16763.0,4.0,0.010363836824696803,0.9215686274509803,0.7891277814289738,0.02049716528565199,0.08481024052116828,0.006898039463291407
R-HSA-481007,60.0,11681.0,9554.0,7.0,0.005110297248956648,0.8955223880597015,0.45131912496479204,0.010162601626016262,0.03888946126336283,0.0053469993915423505
R-HSA-5227490,13.0,1817.0,19412.0,60.0,0.007103825136612022,0.1780821917808219,0.9118862078678058,0.013662637940094589,0.0192884911802162,0.004406282692097009
R-HSA-5250938,36.0,5977.0,15238.0,51.0,0.00598702810577083,0.41379310344827586,0.717021875880199,0.01180327868852459,0.018711659329737628,0.004669486583250741
R-HSA-5333615,61.0,5640.0,15573.0,28.0,0.010699877214523769,0.6853932584269663,0.7339216974931931,0.021070811744386873,0.061121708959102676,0.006742156439982774
R-HSA-5334097,4.0,716.0,20526.0,56.0,0.005555555555555556,0.06666666666666667,0.9637592714299127,0.010256410256410258,0.009666041217091885,0.002928627148272408
R-HSA-5334099,6.0,1042.0,20201.0,53.0,0.0057251908396946565,0.1016949152542373,0.948596375927143,0.010840108401084013,0.012792114459920876,0.0030436425982258426
R-HSA-5334151,13.0,2813.0,18429.0,47.0,0.0046001415428167025,0.21666666666666667,0.865740306074547,0.009009009009009009,0.013161439460507447,0.0031278712641893518
R-HSA-5334152,4.0,713.0,20529.0,56.0,0.005578800557880056,0.06666666666666667,0.9639001032766876,0.010296010296010296,0.009727037639066353,0.002923826495359513
R-HSA-5334160,13.0,2813.0,18429.0,47.0,0.0046001415428167025,0.21666666666666667,0.865740306074547,0.009009009009009009,0.013161439460507447,0.0031278712641893518
R-HSA-5334164,4.0,716.0,20526.0,56.0,0.005555555555555556,0.06666666666666667,0.9637592714299127,0.010256410256410258,0.009666041217091885,0.002928627148272408
R-HSA-5334179,4.0,713.0,20529.0,56.0,0.005578800557880056,0.06666666666666667,0.9639001032766876,0.010296010296010296,0.009727037639066353,0.002923826495359513
R-HSA-5362448,44.0,3689.0,17561.0,8.0,0.011786766675596035,0.8461538461538461,0.8264482208243358,0.023249669749009244,0.08729827923640546,0.007488611110978609
