process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-212263,10.0,31.0,21203.0,58.0,0.24390243902439024,0.14705882352941177,0.9958219885456765,0.18348623853211007,0.18738925601303685,0.06912132690687517
R-HSA-212269,11.0,26.0,21210.0,55.0,0.2972972972972973,0.16666666666666666,0.9961975401370763,0.21359223300970873,0.22081135868617224,0.06728715105185598
R-HSA-2130282,44.0,31.0,21203.0,24.0,0.5866666666666667,0.6470588235294118,0.9974180828091259,0.6153846153846153,0.61483446395887,0.47389053353269106
R-HSA-2172678,7.0,26.0,21216.0,53.0,0.21212121212121213,0.11666666666666667,0.9962914280349263,0.15053763440860216,0.15556403843922156,0.0623350664616709
R-HSA-2213248,31.0,946.0,20280.0,45.0,0.03172978505629478,0.40789473684210525,0.9534785466153413,0.05887939221272554,0.10355610236689904,0.03160539271771958
R-HSA-2245218,12.0,87.0,21153.0,50.0,0.12121212121212122,0.1935483870967742,0.9935686789972773,0.14906832298136646,0.15005719539436693,0.06158024275002413
R-HSA-2288097,5.0,16.0,21221.0,60.0,0.23809523809523808,0.07692307692307693,0.9964322598817013,0.11627906976744187,0.13386890168417093,0.04724103093796874
R-HSA-2294574,12.0,106.0,21131.0,53.0,0.1016949152542373,0.18461538461538463,0.9925359121209276,0.13114754098360656,0.1334820504555126,0.04801507587225294
R-HSA-2294580,12.0,106.0,21131.0,53.0,0.1016949152542373,0.18461538461538463,0.9925359121209276,0.13114754098360656,0.1334820504555126,0.04801507587225294
R-HSA-2294590,12.0,106.0,21131.0,53.0,0.1016949152542373,0.18461538461538463,0.9925359121209276,0.13114754098360656,0.1334820504555126,0.04801507587225294
R-HSA-2294600,12.0,101.0,21135.0,54.0,0.10619469026548672,0.18181818181818182,0.9927236879166276,0.1340782122905028,0.1354688681796477,0.04908782777151222
R-HSA-2301205,2.0,1.0,21240.0,59.0,0.6666666666666666,0.03278688524590164,0.997183363064501,0.0625,0.1474308165571337,0.050371326070226485
R-HSA-2316434,56.0,113.0,21104.0,29.0,0.33136094674556216,0.6588235294117647,0.9933339592526523,0.4409448818897638,0.4643778824467017,0.3532207620524298
R-HSA-2400009,55.0,105.0,21119.0,23.0,0.34375,0.7051282051282052,0.9939911745376021,0.4621848739495798,0.489821902445813,0.3836938186172265
R-HSA-2408529,67.0,59.0,21154.0,22.0,0.5317460317460317,0.7528089887640449,0.9961975401370763,0.6232558139534884,0.6309080974034762,0.5332437344998279
R-HSA-2467809,32.0,183.0,20996.0,91.0,0.14883720930232558,0.2601626016260163,0.9871373579945545,0.1893491124260355,0.19065779794317683,0.0806956360402438
R-HSA-2467811,41.0,318.0,20862.0,81.0,0.11420612813370473,0.3360655737704918,0.9812693643789315,0.1704781704781705,0.18821351411683426,0.07852314711068195
R-HSA-2468287,27.0,116.0,21061.0,98.0,0.1888111888111888,0.216,0.9899539949300535,0.2014925373134328,0.19691094888049357,0.08773553276555117
R-HSA-2484822,41.0,318.0,20862.0,81.0,0.11420612813370473,0.3360655737704918,0.9812693643789315,0.1704781704781705,0.18821351411683426,0.07852314711068195
R-HSA-2574840,36.0,33.0,21197.0,36.0,0.5217391304347826,0.5,0.9967608675241761,0.5106382978723404,0.5091301112575337,0.37241231933917696
R-HSA-2574845,36.0,33.0,21197.0,36.0,0.5217391304347826,0.5,0.9967608675241761,0.5106382978723404,0.5091301112575337,0.37241231933917696
R-HSA-264458,41.0,35.0,21217.0,9.0,0.5394736842105263,0.82,0.9979344662473008,0.6507936507936507,0.6641784182601407,0.37449668958349336
R-HSA-3000310,36.0,34.0,21196.0,36.0,0.5142857142857142,0.5,0.9967139235752511,0.5070422535211268,0.5054445205144542,0.3739795409862157
R-HSA-3000319,36.0,34.0,21196.0,36.0,0.5142857142857142,0.5,0.9967139235752511,0.5070422535211268,0.5054445205144542,0.3739795409862157
R-HSA-3222593,6.0,33.0,21210.0,53.0,0.15384615384615385,0.1016949152542373,0.9959628203924514,0.12244897959183673,0.12311282199140478,0.041081741115315144
R-HSA-3223200,19.0,138.0,21093.0,52.0,0.12101910828025478,0.2676056338028169,0.9910806497042531,0.16666666666666669,0.17594506444996397,0.05968016068826161
R-HSA-3229089,17.0,110.0,21122.0,53.0,0.13385826771653545,0.24285714285714285,0.9923481363252277,0.17258883248730966,0.17669194489372175,0.06060241498456433
R-HSA-3229102,9.0,31.0,21198.0,64.0,0.225,0.1232876712328767,0.9955403248521265,0.1592920353982301,0.16445199191149146,0.056926465014708744
R-HSA-3240295,7.0,14.0,21225.0,56.0,0.3333333333333333,0.1111111111111111,0.9967139235752511,0.16666666666666666,0.191119507369731,0.05965626282050558
R-HSA-3364026,5.0,14.0,21216.0,67.0,0.2631578947368421,0.06944444444444445,0.9961975401370763,0.10989010989010987,0.1337339787439564,0.05166018804959882
R-HSA-3451147,16.0,167.0,21083.0,36.0,0.08743169398907104,0.3076923076923077,0.9904703783682284,0.13617021276595745,0.16032418854451372,0.052892169717013916
R-HSA-3640874,41.0,35.0,21213.0,13.0,0.5394736842105263,0.7592592592592593,0.9977466904516008,0.6307692307692309,0.6389426867678868,0.3647622559729814
R-HSA-3662335,2.0,0.0,21240.0,60.0,1.0,0.03225806451612903,0.997183363064501,0.0625,0.1793521584167853,0.04930258060469445
R-HSA-375302,40.0,354.0,20835.0,73.0,0.10152284263959391,0.35398230088495575,0.979954933809032,0.15779092702169625,0.18183392566401643,0.07164741363322545
R-HSA-376419,34.0,61.0,21191.0,16.0,0.35789473684210527,0.68,0.9963853159327762,0.46896551724137936,0.4917624189900587,0.3838366876278034
R-HSA-3769447,7.0,4.0,21213.0,78.0,0.6363636363636364,0.08235294117647059,0.9961505961881514,0.14583333333333331,0.22800314417110548,0.09203894048779407
R-HSA-3777129,4.0,16.0,21219.0,63.0,0.2,0.05970149253731343,0.9962914280349263,0.09195402298850575,0.10777338788850267,0.04060454592344807
R-HSA-3782637,4.0,17.0,21223.0,58.0,0.19047619047619047,0.06451612903225806,0.9964792038306263,0.09638554216867469,0.10937403984822301,0.03657928963834688
R-HSA-3782655,4.0,15.0,21225.0,58.0,0.21052631578947367,0.06451612903225806,0.9965730917284762,0.09876543209876543,0.11515108637312965,0.03639638311741039
R-HSA-3785711,10.0,133.0,21119.0,40.0,0.06993006993006994,0.2,0.9918786968359778,0.10362694300518135,0.11481339807177363,0.03266825766104624
R-HSA-3788745,14.0,183.0,21059.0,46.0,0.07106598984771574,0.23333333333333334,0.9892498356961787,0.10894941634241247,0.12441880501454292,0.04680225123227793
R-HSA-3788748,14.0,183.0,21059.0,46.0,0.07106598984771574,0.23333333333333334,0.9892498356961787,0.10894941634241247,0.12441880501454292,0.04680225123227793
R-HSA-379044,9.0,14.0,21179.0,100.0,0.391304347826087,0.08256880733944955,0.9946483898225519,0.13636363636363635,0.1779497522453994,0.07208378236894186
R-HSA-379048,62.0,837.0,20318.0,85.0,0.06896551724137931,0.4217687074829932,0.9567176790911651,0.11854684512428298,0.1573740374437126,0.06122405070018362
R-HSA-380073,16.0,36.0,21052.0,198.0,0.3076923076923077,0.07476635514018691,0.9890151159515539,0.12030075187969924,0.1476449149316225,0.07732720132014287
R-HSA-380272,33.0,27.0,21205.0,37.0,0.55,0.4714285714285714,0.996995587268801,0.5076923076923078,0.5077079513488566,0.3793155487165175
R-HSA-380283,40.0,44.0,21178.0,40.0,0.47619047619047616,0.5,0.9960567082903014,0.4878048780487805,0.48597248429078227,0.35472865916718466
R-HSA-380294,33.0,27.0,21205.0,37.0,0.55,0.4714285714285714,0.996995587268801,0.5076923076923078,0.5077079513488566,0.3793155487165175
R-HSA-380303,33.0,27.0,21205.0,37.0,0.55,0.4714285714285714,0.996995587268801,0.5076923076923078,0.5077079513488566,0.3793155487165175
R-HSA-380311,37.0,37.0,21193.0,35.0,0.5,0.5138888888888888,0.9966200356774012,0.5068493150684932,0.5052015708026598,0.36291266088451707
R-HSA-380316,33.0,35.0,21173.0,61.0,0.4852941176470588,0.35106382978723405,0.9954933809032016,0.40740740740740744,0.4105661244234932,0.2671971687326608
R-HSA-380455,37.0,37.0,21193.0,35.0,0.5,0.5138888888888888,0.9966200356774012,0.5068493150684932,0.5052015708026598,0.36291266088451707
R-HSA-380508,40.0,43.0,21178.0,41.0,0.4819277108433735,0.49382716049382713,0.9960567082903014,0.4878048780487805,0.48586231875138036,0.3512744100333532
R-HSA-382096,36.0,49.0,21202.0,15.0,0.4235294117647059,0.7058823529411765,0.996995587268801,0.5294117647058824,0.545424568504814,0.4073828178904142
R-HSA-419166,32.0,299.0,20949.0,22.0,0.09667673716012085,0.5925925925925926,0.9849309923950803,0.16623376623376623,0.2352075345784797,0.0683033857895214
R-HSA-427336,20.0,75.0,21154.0,53.0,0.21052631578947367,0.273972602739726,0.9939911745376021,0.23809523809523808,0.2371893705987099,0.10802323915704858
R-HSA-427337,10.0,103.0,21140.0,49.0,0.08849557522123894,0.1694915254237288,0.9928645197634025,0.11627906976744184,0.11911937457155948,0.039741372115975046
R-HSA-427383,4.0,14.0,21229.0,55.0,0.2222222222222222,0.06779661016949153,0.9967608675241761,0.1038961038961039,0.12143298421794435,0.042646716155219616
R-HSA-427514,4.0,14.0,21227.0,57.0,0.2222222222222222,0.06557377049180328,0.9966669796263262,0.10126582278481013,0.11938021544430218,0.040523243967516435
R-HSA-427527,4.0,14.0,21227.0,57.0,0.2222222222222222,0.06557377049180328,0.9966669796263262,0.10126582278481013,0.11938021544430218,0.040523243967516435
R-HSA-427528,4.0,14.0,21227.0,57.0,0.2222222222222222,0.06557377049180328,0.9966669796263262,0.10126582278481013,0.11938021544430218,0.040523243967516435
R-HSA-433672,7.0,16.0,21213.0,66.0,0.30434782608695654,0.0958904109589041,0.9961505961881514,0.14583333333333331,0.16929138976012426,0.05467868792335211
R-HSA-4641256,41.0,35.0,21215.0,11.0,0.5394736842105263,0.7884615384615384,0.9978405783494507,0.640625,0.6511973229356516,0.3696474495419217
R-HSA-4641260,41.0,35.0,21216.0,10.0,0.5394736842105263,0.803921568627451,0.9978875222983757,0.6456692913385828,0.6575926242746419,0.36913543297512913
R-HSA-481007,23.0,649.0,20586.0,44.0,0.03422619047619048,0.34328358208955223,0.9674678433949864,0.06224627875507443,0.1001811692652354,0.02960222571181378
R-HSA-5227490,7.0,16.0,21213.0,66.0,0.30434782608695654,0.0958904109589041,0.9961505961881514,0.14583333333333331,0.16929138976012426,0.05467868792335211
R-HSA-5250938,16.0,74.0,21141.0,71.0,0.17777777777777778,0.1839080459770115,0.9931931274058774,0.1807909604519774,0.17740000738304426,0.0763339272315361
R-HSA-5333615,67.0,59.0,21154.0,22.0,0.5317460317460317,0.7528089887640449,0.9961975401370763,0.6232558139534884,0.6309080974034762,0.5332437344998279
R-HSA-5334097,13.0,168.0,21074.0,47.0,0.0718232044198895,0.21666666666666667,0.9899070509811285,0.1078838174273859,0.12053676383835432,0.040031245263006304
R-HSA-5334099,10.0,106.0,21137.0,49.0,0.08620689655172414,0.1694915254237288,0.9927236879166276,0.11428571428571428,0.11747641930480368,0.041556389352406034
R-HSA-5334151,11.0,99.0,21143.0,49.0,0.1,0.18333333333333332,0.9930522955591025,0.12941176470588237,0.13211415359180229,0.04517389366272092
R-HSA-5334152,6.0,34.0,21208.0,54.0,0.15,0.1,0.9958689324946014,0.12,0.12045746346627931,0.04208719540553412
R-HSA-5334160,11.0,99.0,21143.0,49.0,0.1,0.18333333333333332,0.9930522955591025,0.12941176470588237,0.13211415359180229,0.04517389366272092
R-HSA-5334164,13.0,168.0,21074.0,47.0,0.0718232044198895,0.21666666666666667,0.9899070509811285,0.1078838174273859,0.12053676383835432,0.040031245263006304
R-HSA-5334179,6.0,34.0,21208.0,54.0,0.15,0.1,0.9958689324946014,0.12,0.12045746346627931,0.04208719540553412
R-HSA-5362448,41.0,35.0,21215.0,11.0,0.5394736842105263,0.7884615384615384,0.9978405783494507,0.640625,0.6511973229356516,0.3523600174989025
R-HSA-5387392,41.0,35.0,21217.0,9.0,0.5394736842105263,0.82,0.9979344662473008,0.6507936507936507,0.6641784182601407,0.3706417063182257
R-HSA-5389839,70.0,54.0,21162.0,16.0,0.5645161290322581,0.813953488372093,0.9967139235752511,0.6666666666666667,0.6763431220170406,0.5680699197049477
R-HSA-5389842,76.0,75.0,21142.0,9.0,0.5033112582781457,0.8941176470588236,0.9960567082903014,0.6440677966101694,0.6692244533232736,0.5714889449089459
R-HSA-5389848,76.0,75.0,21142.0,9.0,0.5033112582781457,0.8941176470588236,0.9960567082903014,0.6440677966101694,0.6692244533232736,0.5714889449089459
R-HSA-5389857,67.0,54.0,21164.0,17.0,0.5537190082644629,0.7976190476190477,0.9966669796263262,0.653658536585366,0.6630305248669386,0.5678427262506655
R-HSA-5419261,66.0,51.0,21166.0,19.0,0.5641025641025641,0.7764705882352941,0.9967139235752511,0.6534653465346534,0.6602718133790448,0.5625658677628299
R-HSA-5419264,68.0,54.0,21163.0,17.0,0.5573770491803278,0.8,0.9966669796263262,0.6570048309178744,0.6662154085085764,0.5640755995624963
R-HSA-5419271,68.0,54.0,21163.0,17.0,0.5573770491803278,0.8,0.9966669796263262,0.6570048309178744,0.6662154085085764,0.5640755995624963
R-HSA-5419273,68.0,51.0,21165.0,18.0,0.5714285714285714,0.7906976744186046,0.9967608675241761,0.6634146341463415,0.6706592077443343,0.5566124778114965
R-HSA-5419277,68.0,51.0,21165.0,18.0,0.5714285714285714,0.7906976744186046,0.9967608675241761,0.6634146341463415,0.6706592077443343,0.5566124778114965
R-HSA-5419279,66.0,51.0,21166.0,19.0,0.5641025641025641,0.7764705882352941,0.9967139235752511,0.6534653465346534,0.6602718133790448,0.5625658677628299
R-HSA-5419281,69.0,53.0,21164.0,16.0,0.5655737704918032,0.8117647058823529,0.9967608675241761,0.6666666666666667,0.676083337963208,0.5648500906858389
