process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-5621002,26.0,49.0,21170.0,57.0,0.3466666666666667,0.3132530120481928,0.9950239414139518,0.32911392405063294,0.3270456733788381,0.12563216245232606
R-HSA-5621010,26.0,49.0,21171.0,56.0,0.3466666666666667,0.3170731707317073,0.9950708853628767,0.33121019108280253,0.3290711198875149,0.1263726171604072
R-HSA-5624949,18.0,2.0,21248.0,34.0,0.9,0.34615384615384615,0.9983100178387005,0.5,0.5575848748281839,0.5222571039780669
R-HSA-5624952,18.0,2.0,21248.0,34.0,0.9,0.34615384615384615,0.9983100178387005,0.5,0.5575848748281839,0.5222571039780669
R-HSA-5625416,18.0,2.0,21248.0,34.0,0.9,0.34615384615384615,0.9983100178387005,0.5,0.5575848748281839,0.5222571039780669
R-HSA-5625421,18.0,2.0,21248.0,34.0,0.9,0.34615384615384615,0.9983100178387005,0.5,0.5575848748281839,0.5222571039780669
R-HSA-5625424,18.0,2.0,21248.0,34.0,0.9,0.34615384615384615,0.9983100178387005,0.5,0.5575848748281839,0.5222571039780669
R-HSA-5625426,18.0,2.0,21248.0,34.0,0.9,0.34615384615384615,0.9983100178387005,0.5,0.5575848748281839,0.5222571039780669
R-HSA-5625774,19.0,182.0,21060.0,41.0,0.0945273631840796,0.31666666666666665,0.9895314993897286,0.14559386973180075,0.16889379545792474,0.045417669732908665
R-HSA-5625784,19.0,182.0,21060.0,41.0,0.0945273631840796,0.31666666666666665,0.9895314993897286,0.14559386973180075,0.16889379545792474,0.045417669732908665
R-HSA-5625796,19.0,182.0,21059.0,42.0,0.0945273631840796,0.3114754098360656,0.9894845554408037,0.1450381679389313,0.16742190021590944,0.0456611355045697
R-HSA-5625797,19.0,182.0,21059.0,42.0,0.0945273631840796,0.3114754098360656,0.9894845554408037,0.1450381679389313,0.16742190021590944,0.0456611355045697
R-HSA-5625848,19.0,186.0,21055.0,42.0,0.09268292682926829,0.3114754098360656,0.9892967796451038,0.14285714285714288,0.16569311043651594,0.04676784805804003
R-HSA-5625849,19.0,186.0,21055.0,42.0,0.09268292682926829,0.3114754098360656,0.9892967796451038,0.14285714285714288,0.16569311043651594,0.04676784805804003
R-HSA-5625870,19.0,186.0,21055.0,42.0,0.09268292682926829,0.3114754098360656,0.9892967796451038,0.14285714285714288,0.16569311043651594,0.04676784805804003
R-HSA-5625883,19.0,188.0,21052.0,43.0,0.09178743961352658,0.3064516129032258,0.9891559477983288,0.1412639405204461,0.16342995368162336,0.0446769507762788
R-HSA-5626220,29.0,15.0,21213.0,45.0,0.6590909090909091,0.3918918918918919,0.997183363064501,0.49152542372881364,0.5069502735823367,0.4315259258864285
R-HSA-5626223,29.0,14.0,21209.0,50.0,0.6744186046511628,0.3670886075949367,0.996995587268801,0.47540983606557374,0.496250619801983,0.4202727130301233
