tp,fp,fn,tn,precision,recall,f_measure,mcc
15,2,4,2675,0.8823529411764706,0.7894736842105263,0.8333333333333333,0.8335211897184951
8,0,3,2685,1.0,0.7272727272727273,0.8421052631578948,0.85232683810909
14,1,3,2678,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8759897045821036
16,1,3,2675,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.8895364010155332
41,1,8,2646,0.9761904761904762,0.8367346938775511,0.9010989010989012,0.9021765915313545
19,0,5,2672,1.0,0.7916666666666666,0.8837209302325582,0.8889252057496226
21,2,3,2670,0.9130434782608695,0.875,0.8936170212765957,0.8928876889749967
9,1,2,2684,0.9,0.8181818181818182,0.8571428571428572,0.8575660316441264
13,0,11,2672,1.0,0.5416666666666666,0.7027027027027027,0.7344698046209002
25,5,5,2661,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8314578644661166
12,0,5,2679,1.0,0.7058823529411765,0.8275862068965517,0.8393851147790253
10,2,5,2679,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.7441057446343156
8,0,5,2682,1.0,0.6153846153846154,0.761904761904762,0.7837343304526162
14,3,3,2676,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8224095909360385
10,1,2,2683,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.8698371083972746
24,1,6,2665,0.96,0.8,0.8727272727272728,0.8751249469783497
22,3,2,2668,0.88,0.9166666666666666,0.8979591836734694,0.8972137272903711
41,6,11,2638,0.8723404255319149,0.7884615384615384,0.8282828282828283,0.8261734745231742
11,1,0,2684,0.9166666666666666,1.0,0.9565217391304348,0.9572487993261195
20,0,4,2671,1.0,0.8333333333333334,0.9090909090909091,0.9121881535156714
38,10,14,2634,0.7916666666666666,0.7307692307692307,0.76,0.7561004252249882
16,3,5,2671,0.8421052631578947,0.7619047619047619,0.8,0.7995234500050941
39,5,13,2639,0.8863636363636364,0.75,0.8125000000000001,0.8120525520636729
13,0,3,2680,1.0,0.8125,0.896551724137931,0.9008837339246081
20,4,4,2667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8318357668788219
20,0,4,2671,1.0,0.8333333333333334,0.9090909090909091,0.9121881535156714
11,1,0,2684,0.9166666666666666,1.0,0.9565217391304348,0.9572487993261195
6,0,4,2686,1.0,0.6,0.7499999999999999,0.7740205466855837
14,1,1,2680,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9329603381822703
