tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
7.0,30.0,32.0,3371.0,0.1891891891891892,0.1794871794871795,0.1842105263157895,0.17516664615384206,0.26666666666666666,0.2,0.1794871794871795
2.0,40.0,22.0,3376.0,0.047619047619047616,0.08333333333333333,0.060606060606060615,0.05428566503369476,0.13333333333333333,0.1,0.08333333333333333
8.0,54.0,36.0,3342.0,0.12903225806451613,0.18181818181818182,0.1509433962264151,0.14014438976172208,0.3333333333333333,0.25,0.1590909090909091
2.0,11.0,21.0,3406.0,0.15384615384615385,0.08695652173913043,0.1111111111111111,0.11121842869366569,0.13333333333333333,0.1,0.08695652173913043
5.0,15.0,28.0,3392.0,0.25,0.15151515151515152,0.18867924528301888,0.1886098708262789,0.26666666666666666,0.25,0.21212121212121213
6.0,17.0,22.0,3395.0,0.2608695652173913,0.21428571428571427,0.23529411764705882,0.23076672876232052,0.2,0.2,0.25
12.0,37.0,40.0,3351.0,0.24489795918367346,0.23076923076923078,0.23762376237623764,0.2263782068996722,0.5333333333333333,0.5,0.23076923076923078
1.0,8.0,16.0,3415.0,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.07754256809079706,0.13333333333333333,0.15,0.17647058823529413
6.0,72.0,40.0,3322.0,0.07692307692307693,0.13043478260869565,0.0967741935483871,0.08427414075977424,0.2,0.15,0.10869565217391304
0.0,12.0,13.0,3415.0,0.0,0.0,0.0,-0.003644054304797804,0.0,0.0,0.0
4.0,19.0,17.0,3400.0,0.17391304347826086,0.19047619047619047,0.1818181818181818,0.17674793564236205,0.2,0.2,0.19047619047619047
0.0,1.0,11.0,3428.0,0.0,0.0,0.0,-0.000965820706468298,0.13333333333333333,0.1,0.18181818181818182
3.0,11.0,12.0,3414.0,0.21428571428571427,0.2,0.20689655172413796,0.20366553435325757,0.2,0.15,0.2
4.0,29.0,29.0,3378.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.11270023392124948,0.2,0.2,0.12121212121212122
